CD_CLI;NR_CTR;VR_CTR;DT_CTR;N_PARCELA;VR_PARCELA;CODIGO
11673;11773;5417;11-fev.-20;36;150,47;11673
11674;11774;7160;11-fev.-20;36;198,89;11674
11675;11775;74459;11-fev.-20;360;206,83;11675
11676;11776;38515;11-fev.-20;24;1604,79;11676
11677;11777;9283;11-fev.-20;60;154,72;11677
11678;11778;51170;11-fev.-20;240;213,21;11678
11679;11779;81442;11-fev.-20;360;226,23;11679
11680;11780;68772;11-fev.-20;360;191,03;11680
11681;11781;31772;11-fev.-20;72;441,28;11681
11682;11782;86331;11-fev.-20;360;239,81;11682
11683;11783;97464;11-fev.-20;360;270,73;11683
11684;11784;51994;11-fev.-20;240;216,64;11684
11685;11785;57305;11-fev.-20;240;238,77;11685
11686;11786;92553;11-fev.-20;360;257,09;11686
11687;11787;78124;11-fev.-20;360;217,01;11687
11688;11788;32532;11-fev.-20;36;903,67;11688
11689;11789;3599;11-fev.-20;36;99,97;11689
11690;11790;66099;11-fev.-20;360;183,61;11690
11691;11791;82096;11-fev.-20;360;228,04;11691
11692;11792;41939;11-fev.-20;120;349,49;11692
11693;11793;56269;11-fev.-20;240;234,45;11693
11694;11794;23751;11-fev.-20;48;494,81;11694
11695;11795;32244;11-fev.-20;24;1343,50;11695
11696;11796;86385;11-fev.-20;360;239,96;11696
11697;11797;40122;11-fev.-20;60;668,70;11697
11698;11798;19598;11-fev.-20;48;408,29;11698
11699;11799;45659;11-fev.-20;120;380,49;11699
11700;11800;40535;11-fev.-20;72;562,99;11700
11701;11801;18603;11-fev.-20;36;516,75;11701
11702;11802;46934;11-fev.-20;120;391,12;11702
11703;11803;70099;11-fev.-20;360;194,72;11703
11704;11804;79669;11-fev.-20;360;221,30;11704
11705;11805;18559;11-fev.-20;36;515,53;11705
11706;11806;51157;11-fev.-20;240;213,15;11706
11707;11807;50083;11-fev.-20;120;417,36;11707
11708;11808;91435;11-fev.-20;360;253,99;11708
11709;11809;85607;11-fev.-20;360;237,80;11709
11710;11810;43764;11-fev.-20;120;364,70;11710
11711;11811;7412;11-fev.-20;72;102,94;11711
11712;11812;81269;11-fev.-20;360;225,75;11712
11713;11813;2867;11-fev.-20;18;159,28;11713
11714;11814;84521;11-fev.-20;360;234,78;11714
11715;11815;71859;11-fev.-20;360;199,61;11715
11716;11816;50892;11-fev.-20;240;212,05;11716
11717;11817;57845;11-fev.-20;240;241,02;11717
11718;11818;86590;11-fev.-20;360;240,53;11718
11719;11819;76693;11-fev.-20;360;213,04;11719
11720;11820;1344;11-fev.-20;12;112,00;11720
11721;11821;12029;11-fev.-20;48;250,60;11721
11722;11822;95308;11-fev.-20;360;264,74;11722
11723;11823;44999;11-fev.-20;120;374,99;11723
11724;11824;67865;11-fev.-20;360;188,51;11724
11725;11825;1931;11-fev.-20;24;80,46;11725
11726;11826;48158;11-fev.-20;120;401,32;11726
11727;11827;41481;11-fev.-20;120;345,68;11727
11728;11828;55978;11-fev.-20;120;466,48;11728
11729;11829;29995;11-fev.-20;72;416,60;11729
11730;11830;91975;11-fev.-20;360;255,49;11730
11731;11831;65257;11-fev.-20;360;181,27;11731
11732;11832;91718;11-fev.-20;360;254,77;11732
11733;11833;40394;11-fev.-20;60;673,23;11733
11734;11834;50749;11-fev.-20;240;211,45;11734
11735;11835;44569;11-fev.-20;120;371,41;11735
11736;11836;12040;11-fev.-20;24;501,67;11736
11737;11837;3996;11-fev.-20;36;111,00;11737
11738;11838;18111;11-fev.-20;36;503,08;11738
11739;11839;93792;11-fev.-20;360;260,53;11739
11740;11840;79001;11-fev.-20;360;219,45;11740
11741;11841;97008;11-fev.-20;360;269,47;11741
11742;11842;4468;11-fev.-20;36;124,11;11742
11743;11843;56288;11-fev.-20;240;234,53;11743
11744;11844;82237;11-fev.-20;360;228,44;11744
11745;11845;648;11-fev.-20;12;54,00;11745
11746;11846;87538;11-fev.-20;360;243,16;11746
11747;11847;17081;12-mar.-20;48;355,85;11747
11748;11848;88409;12-mar.-20;360;245,58;11748
11749;11849;57566;12-mar.-20;240;239,86;11749
11750;11850;73963;12-mar.-20;360;205,45;11750
11751;11851;90653;12-mar.-20;360;251,81;11751
11752;11852;58134;12-mar.-20;240;242,23;11752
11753;11853;92751;12-mar.-20;360;257,64;11753
11754;11854;43044;12-mar.-20;120;358,70;11754
11755;11855;61623;12-mar.-20;360;171,18;11755
11756;11856;81968;12-mar.-20;360;227,69;11756
11757;11857;48906;12-mar.-20;120;407,55;11757
11758;11858;96821;12-mar.-20;360;268,95;11758
11759;11859;46284;12-mar.-20;120;385,70;11759
11760;11860;90878;12-mar.-20;360;252,44;11760
11761;11861;53272;12-mar.-20;120;443,93;11761
11762;11862;12239;12-mar.-20;36;339,97;11762
11763;11863;57674;12-mar.-20;240;240,31;11763
11764;11864;27229;12-mar.-20;72;378,18;11764
11765;11865;39508;12-mar.-20;60;658,47;11765
11766;11866;17076;12-mar.-20;72;237,17;11766
11767;11867;86595;12-mar.-20;360;240,54;11767
11768;11868;24510;12-mar.-20;72;340,42;11768
11769;11869;50856;12-mar.-20;240;211,90;11769
11770;11870;65891;12-mar.-20;360;183,03;11770
11771;11871;89001;12-mar.-20;360;247,23;11771
11772;11872;70812;12-mar.-20;360;196,70;11772
11773;11873;33996;12-mar.-20;60;566,60;11773
11774;11874;42802;12-mar.-20;120;356,68;11774
11775;11875;46693;12-mar.-20;120;389,11;11775
11776;11876;26614;12-mar.-20;36;739,28;11776
11777;11877;12098;12-mar.-20;60;201,63;11777
11778;11878;69720;12-mar.-20;360;193,67;11778
11779;11879;38903;12-mar.-20;36;1080,64;11779
11780;11880;84413;12-mar.-20;360;234,48;11780
11781;11881;97541;12-mar.-20;360;270,95;11781
11782;11882;8272;12-mar.-20;24;344,67;11782
11783;11883;76100;12-mar.-20;360;211,39;11783
11784;11884;63484;12-mar.-20;360;176,34;11784
11785;11885;99438;12-mar.-20;360;276,22;11785
11786;11886;39137;12-mar.-20;48;815,35;11786
11787;11887;76936;12-mar.-20;360;213,71;11787
11788;11888;26347;12-mar.-20;24;1097,79;11788
11789;11889;77284;12-mar.-20;360;214,68;11789
11790;11890;90614;12-mar.-20;360;251,71;11790
11791;11891;2531;12-mar.-20;12;210,92;11791
11792;11892;23644;12-mar.-20;72;328,39;11792
11793;11893;55483;12-mar.-20;120;462,36;11793
11794;11894;83502;12-mar.-20;360;231,95;11794
11795;11895;89713;12-mar.-20;360;249,20;11795
11796;11896;72198;12-mar.-20;360;200,55;11796
11797;11897;69106;12-mar.-20;360;191,96;11797
11798;11898;71392;12-mar.-20;360;198,31;11798
11799;11899;12654;12-mar.-20;36;351,50;11799
11800;11900;71865;12-mar.-20;360;199,63;11800
11801;11901;63954;12-mar.-20;360;177,65;11801
11802;11902;532;12-mar.-20;24;22,17;11802
11803;11903;20653;12-mar.-20;36;573,69;11803
11804;11904;51523;12-mar.-20;240;214,68;11804
11805;11905;95129;12-mar.-20;360;264,25;11805
11806;11906;21615;12-mar.-20;60;360,25;11806
11807;11907;59067;12-mar.-20;240;246,11;11807
11808;11908;11690;12-mar.-20;60;194,83;11808
11809;11909;38023;12-mar.-20;48;792,15;11809
11810;11910;8637;12-mar.-20;80;107,96;11810
11811;11911;62810;12-mar.-20;360;174,47;11811
11812;11912;14992;12-mar.-20;36;416,44;11812
11813;11913;60706;12-mar.-20;360;168,63;11813
11814;11914;76824;12-mar.-20;360;213,40;11814
11815;11915;20962;12-mar.-20;36;582,28;11815
11816;11916;84854;12-mar.-20;360;235,71;11816
11817;11917;59392;12-mar.-20;360;164,98;11817
11818;11918;25507;12-mar.-20;48;531,40;11818
11819;11919;11666;12-mar.-20;48;243,04;11819
11820;11920;77382;12-mar.-20;360;214,95;11820
11821;11921;18868;12-mar.-20;72;262,06;11821
11822;11922;4157;12-mar.-20;36;115,47;11822
11823;11923;43657;12-mar.-20;120;363,81;11823
11824;11924;91885;12-mar.-20;360;255,24;11824
11825;11925;10441;12-mar.-20;60;174,02;11825
11826;11926;9117;12-mar.-20;60;151,95;11826
11827;11927;80758;12-mar.-20;360;224,33;11827
11828;11928;4868;12-mar.-20;24;202,83;11828
11829;11929;9894;12-mar.-20;72;137,42;11829
11830;11930;14526;12-mar.-20;36;403,50;11830
11831;11931;30082;12-mar.-20;48;626,71;11831
11832;11932;15174;12-mar.-20;36;421,50;11832
11833;11933;84166;12-mar.-20;360;233,79;11833
11834;11934;68920;12-mar.-20;360;191,44;11834
11835;11935;17111;12-mar.-20;36;475,31;11835
11836;11936;2329;12-mar.-20;12;194,08;11836
11837;11937;45001;12-mar.-20;120;375,01;11837
11838;11938;13315;12-mar.-20;48;277,40;11838
11839;11939;21434;12-mar.-20;48;446,54;11839
11840;11940;69739;12-mar.-20;360;193,72;11840
11841;11941;5424;12-mar.-20;36;150,67;11841
11842;11942;4527;12-mar.-20;24;188,63;11842
11843;11943;2366;12-mar.-20;12;197,17;11843
11844;11944;27348;12-mar.-20;72;379,83;11844
11845;11945;90189;12-mar.-20;360;250,53;11845
11846;11946;42218;12-mar.-20;120;351,82;11846
11847;11947;40655;12-mar.-20;48;846,98;11847
11848;11948;9447;12-mar.-20;48;196,81;11848
11849;11949;97174;12-mar.-20;360;269,93;11849
11850;11950;20355;12-mar.-20;36;565,42;11850
11851;11951;24371;12-mar.-20;72;338,49;11851
11852;11952;49666;12-mar.-20;120;413,88;11852
11853;11953;28271;12-mar.-20;72;392,65;11853
11854;11954;57432;12-mar.-20;240;239,30;11854
11855;11955;67582;12-mar.-20;360;187,73;11855
11856;11956;80681;12-mar.-20;360;224,11;11856
11857;11957;5729;12-mar.-20;60;95,48;11857
11858;11958;58590;12-mar.-20;240;244,13;11858
11859;11959;93705;12-mar.-20;360;260,29;11859
11860;11960;19456;12-mar.-20;48;405,33;11860
11861;11961;27214;12-mar.-20;60;453,57;11861
11862;11962;4166;12-mar.-20;36;115,72;11862
11863;11963;18468;12-mar.-20;72;256,50;11863
11864;11964;92092;12-mar.-20;360;255,81;11864
11865;11965;91082;12-mar.-20;360;253,01;11865
11866;11966;29628;12-mar.-20;48;617,25;11866
11867;11967;34532;12-mar.-20;36;959,22;11867
11868;11968;84228;12-mar.-20;360;233,97;11868
11869;11969;41676;12-mar.-20;120;347,30;11869
11870;11970;11909;12-mar.-20;48;248,10;11870
11871;11971;68532;12-mar.-20;360;190,37;11871
11872;11972;81667;12-mar.-20;360;226,85;11872
11873;11973;77200;12-mar.-20;360;214,44;11873
11874;11974;81457;12-mar.-20;360;226,27;11874
11875;11975;25897;12-mar.-20;36;719,36;11875
11876;11976;54800;12-mar.-20;120;456,67;11876
11877;11977;61988;12-mar.-20;360;172,19;11877
11878;11978;20381;12-mar.-20;36;566,14;11878
11879;11979;71681;12-mar.-20;360;199,11;11879
11880;11980;95499;12-mar.-20;360;265,28;11880
11881;11981;24621;12-mar.-20;48;512,94;11881
11882;11982;77918;12-mar.-20;360;216,44;11882
11883;11983;4123;12-mar.-20;36;114,53;11883
11884;11984;21357;12-mar.-20;36;593,25;11884
11885;11985;3807;12-mar.-20;36;105,75;11885
11886;11986;54460;12-mar.-20;120;453,83;11886
11887;11987;25259;12-mar.-20;48;526,23;11887
11888;11988;46001;12-mar.-20;120;383,34;11888
11889;11989;76085;12-mar.-20;360;211,35;11889
11890;11990;73065;12-mar.-20;360;202,96;11890
11891;11991;28071;12-mar.-20;36;779,75;11891
11892;11992;54494;12-mar.-20;120;454,12;11892
11893;11993;86232;12-mar.-20;360;239,53;11893
11894;11994;69917;12-mar.-20;360;194,21;11894
11895;11995;86750;12-mar.-20;360;240,97;11895
11896;11996;20677;12-mar.-20;36;574,36;11896
11897;11997;90245;12-mar.-20;360;250,68;11897
11898;11998;69925;12-mar.-20;360;194,24;11898
11899;11999;60443;12-mar.-20;360;167,90;11899
11900;12000;39569;12-mar.-20;60;659,48;11900
11901;12001;23951;12-mar.-20;72;332,65;11901
11902;12002;35990;12-mar.-20;36;999,72;11902
11903;12003;29856;12-mar.-20;36;829,33;11903
11904;12004;51070;12-mar.-20;240;212,79;11904
11905;12005;9149;12-mar.-20;60;152,48;11905
11906;12006;7625;12-mar.-20;72;105,90;11906
11907;12007;51701;12-mar.-20;240;215,42;11907
11908;12008;26682;12-mar.-20;36;741,17;11908
11909;12009;36396;12-mar.-20;24;1516,50;11909
11910;12010;95547;12-mar.-20;360;265,41;11910
11911;12011;61717;12-mar.-20;360;171,44;11911
11912;12012;34218;12-mar.-20;48;712,88;11912
11913;12013;14521;12-mar.-20;48;302,52;11913
11914;12014;46032;12-mar.-20;120;383,60;11914
11915;12015;94827;12-mar.-20;360;263,41;11915
11916;12016;38615;12-mar.-20;36;1072,64;11916
11917;12017;79030;12-mar.-20;360;219,53;11917
11918;12018;67389;12-mar.-20;360;187,19;11918
11919;12019;55996;12-mar.-20;120;466,63;11919
11920;12020;14528;12-mar.-20;24;605,33;11920
11921;12021;42295;12-mar.-20;120;352,46;11921
11922;12022;1767;12-mar.-20;15;117,80;11922
11923;12023;83373;12-mar.-20;360;231,59;11923
11924;12024;31630;12-mar.-20;24;1317,92;11924
11925;12025;24449;12-mar.-20;72;339,57;11925
11926;12026;42617;12-mar.-20;120;355,14;11926
11927;12027;43102;07-abr.-20;120;359,18;11927
11928;12028;37830;07-abr.-20;48;788,13;11928
11929;12029;80379;07-abr.-20;360;223,28;11929
11930;12030;31989;07-abr.-20;36;888,58;11930
11931;12031;68863;07-abr.-20;360;191,29;11931
11932;12032;93686;07-abr.-20;360;260,24;11932
11933;12033;44609;07-abr.-20;120;371,74;11933
11934;12034;56480;07-abr.-20;240;235,33;11934
11935;12035;79234;07-abr.-20;360;220,09;11935
11936;12036;65151;07-abr.-20;360;180,98;11936
11937;12037;92263;07-abr.-20;360;256,29;11937
11938;12038;15225;07-abr.-20;24;634,38;11938
11939;12039;94467;07-abr.-20;360;262,41;11939
11940;12040;95107;07-abr.-20;360;264,19;11940
11941;12041;73433;07-abr.-20;360;203,98;11941
11942;12042;4784;07-abr.-20;24;199,33;11942
11943;12043;14260;07-abr.-20;36;396,11;11943
11944;12044;73560;07-abr.-20;360;204,33;11944
11945;12045;25878;07-abr.-20;48;539,13;11945
11946;12046;69548;07-abr.-20;360;193,19;11946
11947;12047;75554;07-abr.-20;360;209,87;11947
11948;12048;42335;07-abr.-20;120;352,79;11948
11949;12049;24309;07-abr.-20;24;1012,88;11949
11950;12050;20469;07-abr.-20;60;341,15;11950
11951;12051;69225;07-abr.-20;360;192,29;11951
11952;12052;24773;07-abr.-20;72;344,07;11952
11953;12053;51940;07-abr.-20;240;216,42;11953
11954;12054;37125;07-abr.-20;36;1031,25;11954
11955;12055;85955;07-abr.-20;360;238,76;11955
11956;12056;65025;07-abr.-20;360;180,63;11956
11957;12057;69657;07-abr.-20;360;193,49;11957
11958;12058;75624;07-abr.-20;360;210,07;11958
11959;12059;11826;07-abr.-20;48;246,38;11959
11960;12060;77958;07-abr.-20;360;216,55;11960
11961;12061;54435;07-abr.-20;120;453,63;11961
11962;12062;31846;07-abr.-20;36;884,61;11962
11963;12063;10741;07-abr.-20;24;447,54;11963
11964;12064;49853;07-abr.-20;120;415,44;11964
11965;12065;72398;07-abr.-20;360;201,11;11965
11966;12066;37994;07-abr.-20;72;527,69;11966
11967;12067;55345;07-abr.-20;120;461,21;11967
11968;12068;3113;07-abr.-20;18;172,94;11968
11969;12069;2167;07-abr.-20;18;120,39;11969
11970;12070;53393;07-abr.-20;120;444,94;11970
11971;12071;71871;07-abr.-20;360;199,64;11971
11972;12072;47211;07-abr.-20;120;393,43;11972
11973;12073;87630;07-abr.-20;360;243,42;11973
11974;12074;25147;07-abr.-20;48;523,90;11974
11975;12075;71721;07-abr.-20;360;199,23;11975
11976;12076;36560;07-abr.-20;36;1015,56;11976
11977;12077;50313;07-abr.-20;240;209,64;11977
11978;12078;55846;07-abr.-20;120;465,38;11978
11979;12079;47469;07-abr.-20;120;395,58;11979
11980;12080;64696;07-abr.-20;360;179,71;11980
11981;12081;10619;07-abr.-20;24;442,46;11981
11982;12082;33350;07-abr.-20;60;555,83;11982
11983;12083;42428;07-abr.-20;120;353,57;11983
11984;12084;3670;07-abr.-20;36;101,94;11984
11985;12085;82519;07-abr.-20;360;229,22;11985
11986;12086;62480;07-abr.-20;360;173,56;11986
11987;12087;36755;07-abr.-20;48;765,73;11987
11988;12088;92839;07-abr.-20;360;257,89;11988
11989;12089;12585;07-abr.-20;36;349,58;11989
11990;12090;66446;07-abr.-20;360;184,57;11990
11991;12091;7632;07-abr.-20;72;106,00;11991
11992;12092;87410;07-abr.-20;360;242,81;11992
11993;12093;79484;07-abr.-20;360;220,79;11993
11994;12094;43025;07-abr.-20;120;358,54;11994
11995;12095;73685;07-abr.-20;360;204,68;11995
11996;12096;21739;07-abr.-20;36;603,86;11996
11997;12097;13509;07-abr.-20;48;281,44;11997
11998;12098;83460;07-abr.-20;360;231,83;11998
11999;12099;3475;07-abr.-20;36;96,53;11999
12000;12100;34473;07-abr.-20;36;957,58;12000
12001;12101;66077;07-abr.-20;360;183,55;12001
12002;12102;56713;07-abr.-20;240;236,30;12002
12003;12103;71461;07-abr.-20;360;198,50;12003
12004;12104;43636;07-abr.-20;120;363,63;12004
12005;12105;94082;07-abr.-20;360;261,34;12005
12006;12106;53668;07-abr.-20;120;447,23;12006
12007;12107;86465;07-abr.-20;360;240,18;12007
12008;12108;98028;07-abr.-20;360;272,30;12008
12009;12109;79890;07-abr.-20;360;221,92;12009
12010;12110;92603;07-abr.-20;360;257,23;12010
12011;12111;48476;07-abr.-20;120;403,97;12011
12012;12112;37581;07-abr.-20;36;1043,92;12012
12013;12113;68832;07-abr.-20;360;191,20;12013
12014;12114;17323;07-abr.-20;60;288,72;12014
12015;12115;7872;07-abr.-20;60;131,20;12015
12016;12116;57702;07-abr.-20;240;240,43;12016
12017;12117;48151;07-abr.-20;120;401,26;12017
12018;12118;76183;07-abr.-20;360;211,62;12018
12019;12119;63669;07-abr.-20;360;176,86;12019
12020;12120;3358;07-abr.-20;24;139,92;12020
12021;12121;29603;07-abr.-20;36;822,31;12021
12022;12122;59167;07-abr.-20;240;246,53;12022
12023;12123;97507;07-abr.-20;360;270,85;12023
12024;12124;81719;07-abr.-20;360;227,00;12024
12025;12125;97949;07-abr.-20;360;272,08;12025
12026;12126;30973;07-abr.-20;72;430,18;12026
12027;12127;88365;07-abr.-20;360;245,46;12027
12028;12128;8111;07-abr.-20;36;225,31;12028
12029;12129;88995;07-abr.-20;360;247,21;12029
12030;12130;29206;07-abr.-20;72;405,64;12030
12031;12131;76332;07-abr.-20;360;212,03;12031
12032;12132;70218;07-abr.-20;360;195,05;12032
12033;12133;1025;07-abr.-20;15;68,33;12033
12034;12134;43796;07-abr.-20;120;364,97;12034
12035;12135;65923;07-abr.-20;360;183,12;12035
12036;12136;22147;07-abr.-20;60;369,12;12036
12037;12137;3582;07-abr.-20;36;99,50;12037
12038;12138;11296;07-abr.-20;60;188,27;12038
12039;12139;38211;07-abr.-20;36;1061,42;12039
12040;12140;78186;07-abr.-20;360;217,18;12040
12041;12141;67038;07-abr.-20;360;186,22;12041
12042;12142;82286;07-abr.-20;360;228,57;12042
12043;12143;77113;07-abr.-20;360;214,20;12043
12044;12144;12602;07-abr.-20;72;175,03;12044
12045;12145;15233;07-abr.-20;48;317,35;12045
12046;12146;62678;07-abr.-20;360;174,11;12046
12047;12147;28118;07-abr.-20;60;468,63;12047
12048;12148;15750;07-abr.-20;60;262,50;12048
12049;12149;78999;07-abr.-20;360;219,44;12049
12050;12150;92939;07-abr.-20;360;258,16;12050
12051;12151;6101;07-abr.-20;60;101,68;12051
12052;12152;40150;07-abr.-20;60;669,17;12052
12053;12153;95802;07-abr.-20;360;266,12;12053
12054;12154;10173;07-abr.-20;36;282,58;12054
12055;12155;43863;07-abr.-20;120;365,53;12055
12056;12156;69874;07-abr.-20;360;194,09;12056
12057;12157;96920;07-abr.-20;360;269,22;12057
12058;12158;66007;07-abr.-20;360;183,35;12058
12059;12159;42259;07-abr.-20;120;352,16;12059
12060;12160;40143;07-abr.-20;60;669,05;12060
12061;12161;19819;07-abr.-20;36;550,53;12061
12062;12162;48459;07-abr.-20;120;403,83;12062
12063;12163;35418;07-abr.-20;48;737,88;12063
12064;12164;76181;07-abr.-20;360;211,61;12064
12065;12165;23156;07-abr.-20;36;643,22;12065
12066;12166;59042;07-abr.-20;240;246,01;12066
12067;12167;83908;07-abr.-20;360;233,08;12067
12068;12168;38042;07-abr.-20;24;1585,08;12068
12069;12169;50040;07-abr.-20;120;417,00;12069
12070;12170;13724;07-abr.-20;36;381,22;12070
12071;12171;35977;07-abr.-20;36;999,36;12071
12072;12172;4507;07-abr.-20;24;187,79;12072
12073;12173;35459;07-abr.-20;36;984,97;12073
12074;12174;6931;07-abr.-20;36;192,53;12074
12075;12175;48525;07-abr.-20;120;404,38;12075
12076;12176;34611;07-abr.-20;48;721,06;12076
12077;12177;49297;07-abr.-20;120;410,81;12077
12078;12178;15681;07-abr.-20;48;326,69;12078
12079;12179;46680;07-abr.-20;120;389,00;12079
12080;12180;98534;07-abr.-20;360;273,71;12080
12081;12181;60684;07-abr.-20;360;168,57;12081
12082;12182;98194;07-abr.-20;360;272,76;12082
12083;12183;56470;07-abr.-20;240;235,29;12083
12084;12184;24303;07-abr.-20;36;675,08;12084
12085;12185;83854;07-abr.-20;360;232,93;12085
12086;12186;99815;07-abr.-20;360;277,26;12086
12087;12187;21026;07-abr.-20;72;292,03;12087
12088;12188;52428;07-abr.-20;240;218,45;12088
12089;12189;74237;07-abr.-20;360;206,21;12089
12090;12190;33604;07-abr.-20;36;933,44;12090
12091;12191;5835;07-abr.-20;;#DIV/0!;12091
12092;12192;90507;07-abr.-20;360;251,41;12092
12093;12193;50686;07-abr.-20;240;211,19;12093
12094;12194;39248;07-abr.-20;60;654,13;12094
12095;12195;97452;07-abr.-20;360;270,70;12095
12096;12196;66602;07-abr.-20;360;185,01;12096
12097;12197;95060;07-abr.-20;360;264,06;12097
12098;12198;2729;07-abr.-20;18;151,61;12098
12099;12199;1035;07-abr.-20;24;43,13;12099
12100;12200;57741;07-abr.-20;240;240,59;12100
12101;12201;64160;07-abr.-20;360;178,22;12101
12102;12202;4420;07-abr.-20;36;122,78;12102
12103;12203;61579;07-abr.-20;360;171,05;12103
12104;12204;41071;07-abr.-20;120;342,26;12104
12105;12205;15609;07-abr.-20;36;433,58;12105
12106;12206;58279;07-abr.-20;240;242,83;12106
12107;12207;42291;07-abr.-20;120;352,43;12107
12108;12208;75677;07-abr.-20;360;210,21;12108
12109;12209;54676;07-abr.-20;120;455,63;12109
12110;12210;89743;07-abr.-20;360;249,29;12110
12111;12211;52409;07-abr.-20;240;218,37;12111
12112;12212;10266;07-abr.-20;48;213,88;12112
12113;12213;21144;07-abr.-20;72;293,67;12113
12114;12214;98700;07-abr.-20;360;274,17;12114
12115;12215;39129;07-abr.-20;36;1086,92;12115
12116;12216;6468;07-abr.-20;24;269,50;12116
12117;12217;13997;07-abr.-20;36;388,81;12117
12118;12218;87875;07-abr.-20;360;244,10;12118
12119;12219;66838;07-abr.-20;360;185,66;12119
12120;12220;11093;07-abr.-20;36;308,14;12120
12121;12221;3323;07-abr.-20;24;138,46;12121
12122;12222;3292;07-abr.-20;24;137,17;12122
12123;12223;17861;07-abr.-20;60;297,68;12123
12124;12224;37992;07-abr.-20;48;791,50;12124
12125;12225;93296;07-abr.-20;360;259,16;12125
12126;12226;24367;07-abr.-20;48;507,65;12126
